,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist
475,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4,High Hopes,Panic! At The Disco
476,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,audio_features,0ofbQMrRDsUaVKq2mGLEAb,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb,https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb,216897,4,Havana (feat. Young Thug),Camila Cabello
477,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,audio_features,25sgk305KZfyuqVBQIahim,spotify:track:25sgk305KZfyuqVBQIahim,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,187436,4,Sweet but Psycho,Ava Max
478,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,audio_features,1dNIEtp7AY3oDAKCGg2XkH,spotify:track:1dNIEtp7AY3oDAKCGg2XkH,https://api.spotify.com/v1/tracks/1dNIEtp7AY3oDAKCGg2XkH,https://api.spotify.com/v1/audio-analysis/1dNIEtp7AY3oDAKCGg2XkH,247627,4,Something Just Like This,The Chainsmokers
479,0.796,0.606,5,-5.254,0,0.0657,0.0767,2.99e-06,0.0863,0.42,110.007,audio_features,04JL2liXXV9B9coeGuUsPw,spotify:track:04JL2liXXV9B9coeGuUsPw,https://api.spotify.com/v1/tracks/04JL2liXXV9B9coeGuUsPw,https://api.spotify.com/v1/audio-analysis/04JL2liXXV9B9coeGuUsPw,199849,4,What Lovers Do (feat. SZA),Maroon 5
480,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4,Youngblood,5 Seconds of Summer
481,0.672,0.642,5,-4.552,1,0.0461,0.127,0.0,0.137,0.656,123.984,audio_features,45iMRHmfLZu3yjdZ8P5e3t,spotify:track:45iMRHmfLZu3yjdZ8P5e3t,https://api.spotify.com/v1/tracks/45iMRHmfLZu3yjdZ8P5e3t,https://api.spotify.com/v1/audio-analysis/45iMRHmfLZu3yjdZ8P5e3t,202194,4,Weak,AJR
482,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4,FRIENDS,Marshmello
483,0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,audio_features,04ZTP5KsCypmtCmQg5tH9R,spotify:track:04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,195519,4,I'm a Mess,Bebe Rexha
484,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,audio_features,2dpaYNEQHiRxtZbfNsse99,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4,Happier,Marshmello
485,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,audio_features,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467,4,Say You Won't Let Go,James Arthur
486,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,5Q0Nhxo0l2bP3pNjpGJwV1,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4,Party In The U.S.A.,Miley Cyrus
487,0.571,0.697,7,-5.467,1,0.081,0.0523,0.0,0.277,0.358,175.962,audio_features,1m0E5D8cOJyO1A2IBX4w4i,spotify:track:1m0E5D8cOJyO1A2IBX4w4i,https://api.spotify.com/v1/tracks/1m0E5D8cOJyO1A2IBX4w4i,https://api.spotify.com/v1/audio-analysis/1m0E5D8cOJyO1A2IBX4w4i,202507,4,Fight Song,Rachel Platten
488,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,audio_features,3KzBxXbF2tc01LeKu1uIMM,spotify:track:3KzBxXbF2tc01LeKu1uIMM,https://api.spotify.com/v1/tracks/3KzBxXbF2tc01LeKu1uIMM,https://api.spotify.com/v1/audio-analysis/3KzBxXbF2tc01LeKu1uIMM,338853,4,Live Your Life - feat. Rihanna,T.I.
489,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,audio_features,0v1XpBHnsbkCn7iJ9Ucr1l,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/tracks/0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/audio-analysis/0v1XpBHnsbkCn7iJ9Ucr1l,224493,4,It's My Life,Bon Jovi
490,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,audio_features,7oK9VyNzrYvRFo7nQEYkWN,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,222587,4,Mr. Brightside,The Killers
491,0.607,0.783,7,-4.41,1,0.0397,0.000683,0.0,0.0678,0.434,113.172,audio_features,6TrNRd98WksT9Kkmx9uj6R,spotify:track:6TrNRd98WksT9Kkmx9uj6R,https://api.spotify.com/v1/tracks/6TrNRd98WksT9Kkmx9uj6R,https://api.spotify.com/v1/audio-analysis/6TrNRd98WksT9Kkmx9uj6R,231173,4,Let It Rock,Kevin Rudolf
492,0.624,0.28,2,-10.415,1,0.029,0.861,1.51e-06,0.116,0.288,105.087,audio_features,1NarGDteHRuDA9OfGyQ2MG,spotify:track:1NarGDteHRuDA9OfGyQ2MG,https://api.spotify.com/v1/tracks/1NarGDteHRuDA9OfGyQ2MG,https://api.spotify.com/v1/audio-analysis/1NarGDteHRuDA9OfGyQ2MG,226493,4,Hey There Delilah,Plain White T's
493,0.566,0.713,6,-4.25,1,0.0417,0.645,0.0,0.114,0.807,169.864,audio_features,4dGJf1SER1T6ooX46vwzRB,spotify:track:4dGJf1SER1T6ooX46vwzRB,https://api.spotify.com/v1/tracks/4dGJf1SER1T6ooX46vwzRB,https://api.spotify.com/v1/audio-analysis/4dGJf1SER1T6ooX46vwzRB,238147,4,Chicken Fried,Zac Brown Band
494,0.549,0.981,11,-3.558,0,0.059,0.0178,1.8e-06,0.438,0.873,82.331,audio_features,4lAYMPLPFOovwTCmtTt9b5,spotify:track:4lAYMPLPFOovwTCmtTt9b5,https://api.spotify.com/v1/tracks/4lAYMPLPFOovwTCmtTt9b5,https://api.spotify.com/v1/audio-analysis/4lAYMPLPFOovwTCmtTt9b5,185307,4,I'm A Believer,Smash Mouth
495,0.75,0.785,6,-10.926,1,0.0591,0.0278,0.0,0.0601,0.752,126.361,audio_features,4YOJFyjqh8eAcbKFfv88mV,spotify:track:4YOJFyjqh8eAcbKFfv88mV,https://api.spotify.com/v1/tracks/4YOJFyjqh8eAcbKFfv88mV,https://api.spotify.com/v1/audio-analysis/4YOJFyjqh8eAcbKFfv88mV,286667,4,Y.M.C.A.,Village People
496,0.32,0.917,9,-5.903,1,0.0771,0.0717,0.0,0.169,0.715,190.757,audio_features,15tHagkk8z306XkyOHqiip,spotify:track:15tHagkk8z306XkyOHqiip,https://api.spotify.com/v1/tracks/15tHagkk8z306XkyOHqiip,https://api.spotify.com/v1/audio-analysis/15tHagkk8z306XkyOHqiip,188360,4,"I'll Be There for You - Theme From ""Friends""",The Rembrandts
497,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,audio_features,3MrRksHupTVEQ7YbA0FsZK,spotify:track:3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK,310333,4,The Final Countdown,Europe
498,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,audio_features,4y3OI86AEP6PQoDE6olYhO,spotify:track:4y3OI86AEP6PQoDE6olYhO,https://api.spotify.com/v1/tracks/4y3OI86AEP6PQoDE6olYhO,https://api.spotify.com/v1/audio-analysis/4y3OI86AEP6PQoDE6olYhO,181040,4,Sucker,Jonas Brothers
499,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,audio_features,77TT8Xvx637TpzV8kKGkUw,spotify:track:77TT8Xvx637TpzV8kKGkUw,https://api.spotify.com/v1/tracks/77TT8Xvx637TpzV8kKGkUw,https://api.spotify.com/v1/audio-analysis/77TT8Xvx637TpzV8kKGkUw,245040,4,Titanium (feat. Sia),David Guetta
500,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,audio_features,0n4bITAu0Y0nigrz3MFJMb,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,263827,4,Blurred Lines,Robin Thicke
501,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4,This Is What You Came For (feat. Rihanna),Calvin Harris
502,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,audio_features,1fidCEsYlaVE3pHwKCvpFZ,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,245867,4,Am I Wrong,Nico & Vinz
503,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,audio_features,5WQQIDU3HRaMyPkob8mpFb,spotify:track:5WQQIDU3HRaMyPkob8mpFb,https://api.spotify.com/v1/tracks/5WQQIDU3HRaMyPkob8mpFb,https://api.spotify.com/v1/audio-analysis/5WQQIDU3HRaMyPkob8mpFb,242680,4,Where Have You Been,Rihanna
504,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,4h8VwCb1MTGoLKueQ1WgbD,spotify:track:4h8VwCb1MTGoLKueQ1WgbD,https://api.spotify.com/v1/tracks/4h8VwCb1MTGoLKueQ1WgbD,https://api.spotify.com/v1/audio-analysis/4h8VwCb1MTGoLKueQ1WgbD,247427,4,Wake Me Up,Avicii
505,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,49FYlytm3dAAraYgpoJZux,spotify:track:49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/audio-analysis/49FYlytm3dAAraYgpoJZux,275987,4,Umbrella,Rihanna
506,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518,audio_features,1Rvl8qsKJurfFTyWLBI9ib,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/tracks/1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/audio-analysis/1Rvl8qsKJurfFTyWLBI9ib,249520,4,"Baby, I Love Your Way",Big Mountain
507,0.563,0.684,11,-4.916,0,0.0919,0.109,0.0,0.11,0.405,147.92,audio_features,4lYTkvMkcNRj9uoSr8Zpws,spotify:track:4lYTkvMkcNRj9uoSr8Zpws,https://api.spotify.com/v1/tracks/4lYTkvMkcNRj9uoSr8Zpws,https://api.spotify.com/v1/audio-analysis/4lYTkvMkcNRj9uoSr8Zpws,208733,4,Mercy,Shawn Mendes
508,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,3zByVQLvdXUaDTubfWkpCk,spotify:track:3zByVQLvdXUaDTubfWkpCk,https://api.spotify.com/v1/tracks/3zByVQLvdXUaDTubfWkpCk,https://api.spotify.com/v1/audio-analysis/3zByVQLvdXUaDTubfWkpCk,203573,4,Sweet Caroline,Neil Diamond
509,0.409,0.892,2,-4.373,1,0.0336,0.000807,0.0,0.207,0.651,174.426,audio_features,2CT3r93YuSHtm57mjxvjhH,spotify:track:2CT3r93YuSHtm57mjxvjhH,https://api.spotify.com/v1/tracks/2CT3r93YuSHtm57mjxvjhH,https://api.spotify.com/v1/audio-analysis/2CT3r93YuSHtm57mjxvjhH,258613,4,Wonderwall,Oasis
510,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4,Ride,Twenty One Pilots
511,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4,Heathens,Twenty One Pilots
512,0.749,0.723,1,-6.609,1,0.0432,0.0563,0.022,0.0977,0.674,108.999,audio_features,5HeKOKc4phmLn8e4I7EkzD,spotify:track:5HeKOKc4phmLn8e4I7EkzD,https://api.spotify.com/v1/tracks/5HeKOKc4phmLn8e4I7EkzD,https://api.spotify.com/v1/audio-analysis/5HeKOKc4phmLn8e4I7EkzD,229120,4,My Blood,Twenty One Pilots
513,0.414,0.842,11,-5.698,0,0.0483,0.025,2.45e-06,0.374,0.392,92.09,audio_features,4DtB1PJsbl4KAb2rZVNCUL,spotify:track:4DtB1PJsbl4KAb2rZVNCUL,https://api.spotify.com/v1/tracks/4DtB1PJsbl4KAb2rZVNCUL,https://api.spotify.com/v1/audio-analysis/4DtB1PJsbl4KAb2rZVNCUL,242093,4,I Want It All - Remastered 2011,Queen
514,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,audio_features,4DMKwE2E2iYDKY01C335Uw,spotify:track:4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,323000,4,Carry on Wayward Son,Kansas
515,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,audio_features,6gQUbFwwdYXlKdmqRoWKJe,spotify:track:6gQUbFwwdYXlKdmqRoWKJe,https://api.spotify.com/v1/tracks/6gQUbFwwdYXlKdmqRoWKJe,https://api.spotify.com/v1/audio-analysis/6gQUbFwwdYXlKdmqRoWKJe,265773,4,Dude (Looks Like A Lady),Aerosmith
516,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4,Free Fallin',Tom Petty
517,0.774,0.748,4,-5.478,0,0.0509,0.163,0.0,0.0516,0.914,119.009,audio_features,7L5jgZtAyfiU7elB8DIqCx,spotify:track:7L5jgZtAyfiU7elB8DIqCx,https://api.spotify.com/v1/tracks/7L5jgZtAyfiU7elB8DIqCx,https://api.spotify.com/v1/audio-analysis/7L5jgZtAyfiU7elB8DIqCx,218440,4,Cake By The Ocean,DNCE
518,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4,Don't Let Me Down,The Chainsmokers
519,0.704,0.633,11,-6.923,0,0.241,0.0214,0.0,0.29,0.863,144.021,audio_features,3m660poUr1chesgkkjQM7P,spotify:track:3m660poUr1chesgkkjQM7P,https://api.spotify.com/v1/tracks/3m660poUr1chesgkkjQM7P,https://api.spotify.com/v1/audio-analysis/3m660poUr1chesgkkjQM7P,203760,4,Sorry Not Sorry,Demi Lovato
520,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,audio_features,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088,4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit
521,0.645,0.741,5,-4.989,0,0.0339,0.0323,0.0,0.29,0.534,123.07,audio_features,4q8PHoRsPUB52LFylX8Ulz,spotify:track:4q8PHoRsPUB52LFylX8Ulz,https://api.spotify.com/v1/tracks/4q8PHoRsPUB52LFylX8Ulz,https://api.spotify.com/v1/audio-analysis/4q8PHoRsPUB52LFylX8Ulz,203000,4,More Than You Know,Axwell /\ Ingrosso
522,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,Perfect,Ed Sheeran
523,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,audio_features,1Je1IMUlBXcx1Fz0WE7oPT,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,173027,4,Wannabe,Spice Girls
524,0.58,0.953,5,-3.856,1,0.0614,0.00261,0.0,0.218,0.673,103.041,audio_features,1SLikaDhWhhhnLJC58bkFI,spotify:track:1SLikaDhWhhhnLJC58bkFI,https://api.spotify.com/v1/tracks/1SLikaDhWhhhnLJC58bkFI,https://api.spotify.com/v1/audio-analysis/1SLikaDhWhhhnLJC58bkFI,276320,4,Life Is A Highway,Rascal Flatts
525,0.488,0.833,11,-3.876,1,0.0387,0.273,0.0,0.192,0.257,94.841,audio_features,6Qm9MaditCcx5V62rVHYqu,spotify:track:6Qm9MaditCcx5V62rVHYqu,https://api.spotify.com/v1/tracks/6Qm9MaditCcx5V62rVHYqu,https://api.spotify.com/v1/audio-analysis/6Qm9MaditCcx5V62rVHYqu,237440,4,A Thousand Miles,Vanessa Carlton
526,0.73,0.862,11,-5.876,1,0.0313,0.0398,0.0,0.0818,0.77,104.018,audio_features,19fm0eNKTeg1JbHCHwPhLe,spotify:track:19fm0eNKTeg1JbHCHwPhLe,https://api.spotify.com/v1/tracks/19fm0eNKTeg1JbHCHwPhLe,https://api.spotify.com/v1/audio-analysis/19fm0eNKTeg1JbHCHwPhLe,200560,4,All Star,Smash Mouth
527,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,audio_features,4y1LsJpmMti1PfRQV9AWWe,spotify:track:4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe,238267,4,Girls Just Want to Have Fun,Cyndi Lauper
528,0.612,0.738,0,-6.648,1,0.0479,0.192,0.0,0.0779,0.883,81.327,audio_features,5J0S5UgpCwlmEagrqgzvoC,spotify:track:5J0S5UgpCwlmEagrqgzvoC,https://api.spotify.com/v1/tracks/5J0S5UgpCwlmEagrqgzvoC,https://api.spotify.com/v1/audio-analysis/5J0S5UgpCwlmEagrqgzvoC,230667,4,Wake Me up Before You Go-Go,Wham!
529,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,audio_features,67iAlVNDDdddxqSD2EZhFs,spotify:track:67iAlVNDDdddxqSD2EZhFs,https://api.spotify.com/v1/tracks/67iAlVNDDdddxqSD2EZhFs,https://api.spotify.com/v1/audio-analysis/67iAlVNDDdddxqSD2EZhFs,219467,4,I'm Gonna Be (500 Miles),The Proclaimers
530,0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.206,0.759,112.968,audio_features,2cMTIlktg3M9mXYqCPqw1J,spotify:track:2cMTIlktg3M9mXYqCPqw1J,https://api.spotify.com/v1/tracks/2cMTIlktg3M9mXYqCPqw1J,https://api.spotify.com/v1/audio-analysis/2cMTIlktg3M9mXYqCPqw1J,182627,4,Milkshake,Kelis
531,0.452,0.788,7,-5.712,1,0.0326,0.00283,0.000116,0.441,0.793,126.739,audio_features,2SUpC3UgKwLVOS2FtZif9N,spotify:track:2SUpC3UgKwLVOS2FtZif9N,https://api.spotify.com/v1/tracks/2SUpC3UgKwLVOS2FtZif9N,https://api.spotify.com/v1/audio-analysis/2SUpC3UgKwLVOS2FtZif9N,322093,4,Carry on Wayward Son,Kansas
532,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,audio_features,5RHG4SQ6iJ1qQJmt3EFJCX,spotify:track:5RHG4SQ6iJ1qQJmt3EFJCX,https://api.spotify.com/v1/tracks/5RHG4SQ6iJ1qQJmt3EFJCX,https://api.spotify.com/v1/audio-analysis/5RHG4SQ6iJ1qQJmt3EFJCX,219667,4,We're Not Gonna Take It,Twisted Sister
533,0.598,0.673,2,-10.431,1,0.0693,0.0422,6.9e-05,0.289,0.59,102.034,audio_features,40NRm1ZLvZpUSCUXAGGZ8J,spotify:track:40NRm1ZLvZpUSCUXAGGZ8J,https://api.spotify.com/v1/tracks/40NRm1ZLvZpUSCUXAGGZ8J,https://api.spotify.com/v1/audio-analysis/40NRm1ZLvZpUSCUXAGGZ8J,197693,4,Kung Fu Fighting,Carl Douglas
534,0.639,0.548,8,-13.534,1,0.0394,0.29,9.68e-05,0.366,0.887,98.359,audio_features,3b0EOvScbZUc0qJx0E1L2z,spotify:track:3b0EOvScbZUc0qJx0E1L2z,https://api.spotify.com/v1/tracks/3b0EOvScbZUc0qJx0E1L2z,https://api.spotify.com/v1/audio-analysis/3b0EOvScbZUc0qJx0E1L2z,176333,4,I Want You Back,The Jackson 5
535,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,audio_features,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,197707,4,Uptown Girl,Billy Joel
536,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,audio_features,7aHRctaQ7vjxVTVmY8OhAA,spotify:track:7aHRctaQ7vjxVTVmY8OhAA,https://api.spotify.com/v1/tracks/7aHRctaQ7vjxVTVmY8OhAA,https://api.spotify.com/v1/audio-analysis/7aHRctaQ7vjxVTVmY8OhAA,296080,4,We Built This City,Starship
537,0.529,0.768,7,-5.51,1,0.0566,0.00224,0.00075,0.297,0.769,127.316,audio_features,6yl8Es1tCYD9WdSkeVLFw4,spotify:track:6yl8Es1tCYD9WdSkeVLFw4,https://api.spotify.com/v1/tracks/6yl8Es1tCYD9WdSkeVLFw4,https://api.spotify.com/v1/audio-analysis/6yl8Es1tCYD9WdSkeVLFw4,210880,4,You Shook Me All Night Long,AC/DC
538,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,audio_features,6pyzBTIjcO2AMkKE6x2Otb,spotify:track:6pyzBTIjcO2AMkKE6x2Otb,https://api.spotify.com/v1/tracks/6pyzBTIjcO2AMkKE6x2Otb,https://api.spotify.com/v1/audio-analysis/6pyzBTIjcO2AMkKE6x2Otb,285373,4,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees
539,0.669,0.616,11,-10.776,0,0.033,0.482,0.0,0.179,0.818,130.037,audio_features,2H3ZUSE54pST4ubRd5FzFR,spotify:track:2H3ZUSE54pST4ubRd5FzFR,https://api.spotify.com/v1/tracks/2H3ZUSE54pST4ubRd5FzFR,https://api.spotify.com/v1/audio-analysis/2H3ZUSE54pST4ubRd5FzFR,151667,4,Ain't No Mountain High Enough,Marvin Gaye
540,0.656,0.931,1,-5.827,1,0.0976,0.046,0.0,0.0543,0.909,144.747,audio_features,7990Xs9HQx7FXVIDVPEwj9,spotify:track:7990Xs9HQx7FXVIDVPEwj9,https://api.spotify.com/v1/tracks/7990Xs9HQx7FXVIDVPEwj9,https://api.spotify.com/v1/audio-analysis/7990Xs9HQx7FXVIDVPEwj9,168733,4,Rock And Roll All Nite,KISS
541,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,audio_features,3G7tRC24Uh09Hmp1KZ7LQ2,spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,https://api.spotify.com/v1/tracks/3G7tRC24Uh09Hmp1KZ7LQ2,https://api.spotify.com/v1/audio-analysis/3G7tRC24Uh09Hmp1KZ7LQ2,167373,4,I'm a Believer - 2006 Remaster,The Monkees
542,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4,Africa,TOTO
